experiment_id,scenario,sampled_at_ms,elapsed_ms,elapsed_source,a_handler_active,approximate_not_visible,count_share_proxy,a_count_at_least_30,share_proxy_above_10_percent,criteria_proxy_met,proxy_status
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799972612,115947,first_a_sqs_sent_timestamp,19,17,1.117647,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799972643,115990,first_a_sqs_sent_timestamp,19,17,1.117647,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799973611,116946,first_a_sqs_sent_timestamp,14,16,0.875000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799973643,116990,first_a_sqs_sent_timestamp,17,20,0.850000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799974607,117942,first_a_sqs_sent_timestamp,16,19,0.842105,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799974637,117984,first_a_sqs_sent_timestamp,14,18,0.777778,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799975606,118941,first_a_sqs_sent_timestamp,18,17,1.058824,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799975634,118981,first_a_sqs_sent_timestamp,19,17,1.117647,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799976610,119945,first_a_sqs_sent_timestamp,19,18,1.055556,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799976637,119984,first_a_sqs_sent_timestamp,19,19,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799977611,120946,first_a_sqs_sent_timestamp,18,17,1.058824,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799977642,120989,first_a_sqs_sent_timestamp,13,14,0.928571,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799978611,121946,first_a_sqs_sent_timestamp,17,24,0.708333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799978643,121990,first_a_sqs_sent_timestamp,20,15,1.333333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799979610,122945,first_a_sqs_sent_timestamp,17,21,0.809524,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799979636,122983,first_a_sqs_sent_timestamp,20,12,1.666667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799980610,123945,first_a_sqs_sent_timestamp,18,17,1.058824,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799980642,123989,first_a_sqs_sent_timestamp,17,12,1.416667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799981613,124948,first_a_sqs_sent_timestamp,18,16,1.125000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799981641,124988,first_a_sqs_sent_timestamp,15,19,0.789474,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799982609,125944,first_a_sqs_sent_timestamp,17,21,0.809524,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799982635,125982,first_a_sqs_sent_timestamp,14,16,0.875000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799983646,126981,first_a_sqs_sent_timestamp,16,18,0.888889,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799983674,127021,first_a_sqs_sent_timestamp,18,15,1.200000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799984609,127944,first_a_sqs_sent_timestamp,12,15,0.800000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799984643,127990,first_a_sqs_sent_timestamp,16,14,1.142857,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799985610,128945,first_a_sqs_sent_timestamp,17,18,0.944444,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799985642,128989,first_a_sqs_sent_timestamp,19,17,1.117647,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799986609,129944,first_a_sqs_sent_timestamp,17,12,1.416667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799986648,129995,first_a_sqs_sent_timestamp,15,17,0.882353,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799987615,130950,first_a_sqs_sent_timestamp,19,21,0.904762,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799987645,130992,first_a_sqs_sent_timestamp,15,14,1.071429,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799988614,131949,first_a_sqs_sent_timestamp,18,17,1.058824,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799988645,131992,first_a_sqs_sent_timestamp,17,15,1.133333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799989611,132946,first_a_sqs_sent_timestamp,17,19,0.894737,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799989643,132990,first_a_sqs_sent_timestamp,16,17,0.941176,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799990609,133944,first_a_sqs_sent_timestamp,16,19,0.842105,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799990642,133989,first_a_sqs_sent_timestamp,18,18,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799991611,134946,first_a_sqs_sent_timestamp,13,18,0.722222,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799991645,134992,first_a_sqs_sent_timestamp,19,14,1.357143,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799992611,135946,first_a_sqs_sent_timestamp,14,17,0.823529,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799992642,135989,first_a_sqs_sent_timestamp,19,15,1.266667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799993612,136947,first_a_sqs_sent_timestamp,16,14,1.142857,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799993643,136990,first_a_sqs_sent_timestamp,16,20,0.800000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799994617,137952,first_a_sqs_sent_timestamp,18,17,1.058824,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799994653,138000,first_a_sqs_sent_timestamp,17,13,1.307692,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799995613,138948,first_a_sqs_sent_timestamp,17,21,0.809524,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799995649,138996,first_a_sqs_sent_timestamp,17,19,0.894737,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799996611,139946,first_a_sqs_sent_timestamp,18,22,0.818182,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799996644,139991,first_a_sqs_sent_timestamp,15,15,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799997611,140946,first_a_sqs_sent_timestamp,16,25,0.640000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799997643,140990,first_a_sqs_sent_timestamp,18,16,1.125000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799998610,141945,first_a_sqs_sent_timestamp,17,21,0.809524,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799998638,141985,first_a_sqs_sent_timestamp,20,16,1.250000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799999609,142944,first_a_sqs_sent_timestamp,17,15,1.133333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799999637,142984,first_a_sqs_sent_timestamp,14,17,0.823529,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800000609,143944,first_a_sqs_sent_timestamp,18,22,0.818182,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800000634,143981,first_a_sqs_sent_timestamp,19,13,1.461538,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800001612,144947,first_a_sqs_sent_timestamp,20,18,1.111111,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800001655,145002,first_a_sqs_sent_timestamp,20,11,1.818182,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800002609,145944,first_a_sqs_sent_timestamp,16,12,1.333333,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800002639,145986,first_a_sqs_sent_timestamp,16,17,0.941176,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783800003609,146944,first_a_sqs_sent_timestamp,15,13,1.153846,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783800003642,146989,first_a_sqs_sent_timestamp,17,15,1.133333,false,true,false,ok
