experiment_id,scenario,sampled_at_ms,elapsed_ms,elapsed_source,a_handler_active,approximate_not_visible,count_share_proxy,a_count_at_least_30,share_proxy_above_10_percent,criteria_proxy_met,proxy_status
reaction-20260711T154617.431287445Z,fair-c100,1783784814475,11292,first_a_sqs_sent_timestamp,92,94,0.978723,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784815452,12267,first_a_sqs_sent_timestamp,76,47,1.617021,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784815478,12295,first_a_sqs_sent_timestamp,73,78,0.935897,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784816450,13265,first_a_sqs_sent_timestamp,91,99,0.919192,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784816481,13298,first_a_sqs_sent_timestamp,75,69,1.086957,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784817450,14265,first_a_sqs_sent_timestamp,78,81,0.962963,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784817478,14295,first_a_sqs_sent_timestamp,92,0,,true,false,false,inconsistent_zero_denominator
reaction-20260711T154617.431287445Z,baseline-c100,1783784818451,15266,first_a_sqs_sent_timestamp,94,86,1.093023,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784818479,15296,first_a_sqs_sent_timestamp,89,94,0.946809,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784819451,16266,first_a_sqs_sent_timestamp,96,81,1.185185,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784819482,16299,first_a_sqs_sent_timestamp,95,94,1.010638,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784820455,17270,first_a_sqs_sent_timestamp,80,87,0.919540,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784820485,17302,first_a_sqs_sent_timestamp,76,94,0.808511,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784821466,18281,first_a_sqs_sent_timestamp,90,71,1.267606,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784821499,18316,first_a_sqs_sent_timestamp,82,50,1.640000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784822447,19262,first_a_sqs_sent_timestamp,80,99,0.808081,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784822473,19290,first_a_sqs_sent_timestamp,86,94,0.914894,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784823450,20265,first_a_sqs_sent_timestamp,88,89,0.988764,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784823479,20296,first_a_sqs_sent_timestamp,76,93,0.817204,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784824454,21269,first_a_sqs_sent_timestamp,79,110,0.718182,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784824485,21302,first_a_sqs_sent_timestamp,83,65,1.276923,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784825450,22265,first_a_sqs_sent_timestamp,92,82,1.121951,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784825477,22294,first_a_sqs_sent_timestamp,67,95,0.705263,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784826467,23282,first_a_sqs_sent_timestamp,78,86,0.906977,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784826496,23313,first_a_sqs_sent_timestamp,74,74,1.000000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784827464,24279,first_a_sqs_sent_timestamp,72,108,0.666667,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784827491,24308,first_a_sqs_sent_timestamp,88,108,0.814815,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784828451,25266,first_a_sqs_sent_timestamp,81,100,0.810000,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784828483,25300,first_a_sqs_sent_timestamp,73,96,0.760417,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784829450,26265,first_a_sqs_sent_timestamp,74,107,0.691589,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784829484,26301,first_a_sqs_sent_timestamp,51,74,0.689189,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784830451,27266,first_a_sqs_sent_timestamp,86,100,0.860000,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784830484,27301,first_a_sqs_sent_timestamp,63,92,0.684783,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784831449,28264,first_a_sqs_sent_timestamp,86,73,1.178082,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784831479,28296,first_a_sqs_sent_timestamp,86,95,0.905263,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784832450,29265,first_a_sqs_sent_timestamp,81,89,0.910112,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784832481,29298,first_a_sqs_sent_timestamp,66,89,0.741573,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784833449,30264,first_a_sqs_sent_timestamp,88,101,0.871287,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784833480,30297,first_a_sqs_sent_timestamp,72,96,0.750000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784834448,31263,first_a_sqs_sent_timestamp,86,81,1.061728,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784834476,31293,first_a_sqs_sent_timestamp,77,51,1.509804,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784835467,32282,first_a_sqs_sent_timestamp,60,79,0.759494,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784835498,32315,first_a_sqs_sent_timestamp,62,67,0.925373,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784836451,33266,first_a_sqs_sent_timestamp,73,91,0.802198,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784836478,33295,first_a_sqs_sent_timestamp,85,97,0.876289,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784837471,34286,first_a_sqs_sent_timestamp,72,94,0.765957,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784837500,34317,first_a_sqs_sent_timestamp,69,61,1.131148,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784838449,35264,first_a_sqs_sent_timestamp,70,93,0.752688,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784838477,35294,first_a_sqs_sent_timestamp,67,83,0.807229,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784839467,36282,first_a_sqs_sent_timestamp,86,91,0.945055,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784839494,36311,first_a_sqs_sent_timestamp,67,82,0.817073,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784840467,37282,first_a_sqs_sent_timestamp,83,88,0.943182,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784840495,37312,first_a_sqs_sent_timestamp,61,77,0.792208,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784841467,38282,first_a_sqs_sent_timestamp,61,76,0.802632,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784841497,38314,first_a_sqs_sent_timestamp,89,92,0.967391,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784842449,39264,first_a_sqs_sent_timestamp,83,88,0.943182,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784842480,39297,first_a_sqs_sent_timestamp,90,88,1.022727,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784843447,40262,first_a_sqs_sent_timestamp,81,99,0.818182,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784843474,40291,first_a_sqs_sent_timestamp,82,89,0.921348,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784844450,41265,first_a_sqs_sent_timestamp,81,97,0.835052,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784844480,41297,first_a_sqs_sent_timestamp,76,70,1.085714,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784845447,42262,first_a_sqs_sent_timestamp,86,99,0.868687,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784845474,42291,first_a_sqs_sent_timestamp,72,80,0.900000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784846450,43265,first_a_sqs_sent_timestamp,57,98,0.581633,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784846478,43295,first_a_sqs_sent_timestamp,81,86,0.941860,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784847468,44283,first_a_sqs_sent_timestamp,68,79,0.860759,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784847497,44314,first_a_sqs_sent_timestamp,66,80,0.825000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784848461,45276,first_a_sqs_sent_timestamp,61,68,0.897059,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784848491,45308,first_a_sqs_sent_timestamp,67,65,1.030769,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784849449,46264,first_a_sqs_sent_timestamp,69,74,0.932432,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784849477,46294,first_a_sqs_sent_timestamp,89,68,1.308824,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784850466,47281,first_a_sqs_sent_timestamp,85,63,1.349206,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784850493,47310,first_a_sqs_sent_timestamp,86,74,1.162162,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784851498,48313,first_a_sqs_sent_timestamp,87,90,0.966667,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784851525,48342,first_a_sqs_sent_timestamp,86,80,1.075000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784852449,49264,first_a_sqs_sent_timestamp,79,73,1.082192,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784852478,49295,first_a_sqs_sent_timestamp,78,69,1.130435,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784853468,50283,first_a_sqs_sent_timestamp,78,102,0.764706,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784853495,50312,first_a_sqs_sent_timestamp,80,97,0.824742,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784854449,51264,first_a_sqs_sent_timestamp,73,88,0.829545,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784854474,51291,first_a_sqs_sent_timestamp,78,83,0.939759,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784855447,52262,first_a_sqs_sent_timestamp,80,62,1.290323,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784855475,52292,first_a_sqs_sent_timestamp,76,107,0.710280,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784856447,53262,first_a_sqs_sent_timestamp,77,82,0.939024,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784856476,53293,first_a_sqs_sent_timestamp,78,85,0.917647,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784857447,54262,first_a_sqs_sent_timestamp,78,84,0.928571,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784857474,54291,first_a_sqs_sent_timestamp,64,96,0.666667,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784858447,55262,first_a_sqs_sent_timestamp,81,78,1.038462,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784858472,55289,first_a_sqs_sent_timestamp,87,98,0.887755,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784859447,56262,first_a_sqs_sent_timestamp,81,80,1.012500,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784859473,56290,first_a_sqs_sent_timestamp,87,82,1.060976,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784860448,57263,first_a_sqs_sent_timestamp,79,93,0.849462,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784860473,57290,first_a_sqs_sent_timestamp,73,90,0.811111,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784861450,58265,first_a_sqs_sent_timestamp,50,90,0.555556,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784861478,58295,first_a_sqs_sent_timestamp,73,100,0.730000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784862446,59261,first_a_sqs_sent_timestamp,78,95,0.821053,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784862471,59288,first_a_sqs_sent_timestamp,92,94,0.978723,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784863448,60263,first_a_sqs_sent_timestamp,85,95,0.894737,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784863475,60292,first_a_sqs_sent_timestamp,63,95,0.663158,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784864450,61265,first_a_sqs_sent_timestamp,70,99,0.707071,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784864474,61291,first_a_sqs_sent_timestamp,54,91,0.593407,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784865466,62281,first_a_sqs_sent_timestamp,73,90,0.811111,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784865492,62309,first_a_sqs_sent_timestamp,81,97,0.835052,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784866450,63265,first_a_sqs_sent_timestamp,66,91,0.725275,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784866476,63293,first_a_sqs_sent_timestamp,52,95,0.547368,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784867447,64262,first_a_sqs_sent_timestamp,85,87,0.977011,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784867476,64293,first_a_sqs_sent_timestamp,86,94,0.914894,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784868446,65261,first_a_sqs_sent_timestamp,88,100,0.880000,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784868473,65290,first_a_sqs_sent_timestamp,83,94,0.882979,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784869447,66262,first_a_sqs_sent_timestamp,81,78,1.038462,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784869473,66290,first_a_sqs_sent_timestamp,68,97,0.701031,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784870463,67278,first_a_sqs_sent_timestamp,86,82,1.048780,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784870490,67307,first_a_sqs_sent_timestamp,85,85,1.000000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784871450,68265,first_a_sqs_sent_timestamp,75,86,0.872093,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784871476,68293,first_a_sqs_sent_timestamp,62,77,0.805195,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784872447,69262,first_a_sqs_sent_timestamp,80,90,0.888889,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784872477,69294,first_a_sqs_sent_timestamp,84,80,1.050000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784873448,70263,first_a_sqs_sent_timestamp,83,85,0.976471,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784873477,70294,first_a_sqs_sent_timestamp,79,82,0.963415,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784874448,71263,first_a_sqs_sent_timestamp,68,86,0.790698,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784874475,71292,first_a_sqs_sent_timestamp,55,83,0.662651,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784875466,72281,first_a_sqs_sent_timestamp,89,95,0.936842,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784875495,72312,first_a_sqs_sent_timestamp,81,90,0.900000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784876446,73261,first_a_sqs_sent_timestamp,73,94,0.776596,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784876473,73290,first_a_sqs_sent_timestamp,91,98,0.928571,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784877447,74262,first_a_sqs_sent_timestamp,70,93,0.752688,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784877471,74288,first_a_sqs_sent_timestamp,73,82,0.890244,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784878446,75261,first_a_sqs_sent_timestamp,76,102,0.745098,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784878472,75289,first_a_sqs_sent_timestamp,72,86,0.837209,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784879447,76262,first_a_sqs_sent_timestamp,72,66,1.090909,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784879474,76291,first_a_sqs_sent_timestamp,90,96,0.937500,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784880473,77288,first_a_sqs_sent_timestamp,89,89,1.000000,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784880511,77328,first_a_sqs_sent_timestamp,84,89,0.943820,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784881448,78263,first_a_sqs_sent_timestamp,63,90,0.700000,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784881474,78291,first_a_sqs_sent_timestamp,73,90,0.811111,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784882448,79263,first_a_sqs_sent_timestamp,82,92,0.891304,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784882474,79291,first_a_sqs_sent_timestamp,58,88,0.659091,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784883447,80262,first_a_sqs_sent_timestamp,80,91,0.879121,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784883474,80291,first_a_sqs_sent_timestamp,75,76,0.986842,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784884450,81265,first_a_sqs_sent_timestamp,68,67,1.014925,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784884480,81297,first_a_sqs_sent_timestamp,86,92,0.934783,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784885448,82263,first_a_sqs_sent_timestamp,87,84,1.035714,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784885476,82293,first_a_sqs_sent_timestamp,78,87,0.896552,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784886445,83260,first_a_sqs_sent_timestamp,82,85,0.964706,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784886477,83294,first_a_sqs_sent_timestamp,85,67,1.268657,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784887467,84282,first_a_sqs_sent_timestamp,82,87,0.942529,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784887495,84312,first_a_sqs_sent_timestamp,60,87,0.689655,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784888458,85273,first_a_sqs_sent_timestamp,75,78,0.961538,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784888491,85308,first_a_sqs_sent_timestamp,88,89,0.988764,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784889449,86264,first_a_sqs_sent_timestamp,86,90,0.955556,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784889476,86293,first_a_sqs_sent_timestamp,78,75,1.040000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784890465,87280,first_a_sqs_sent_timestamp,83,77,1.077922,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784890493,87310,first_a_sqs_sent_timestamp,74,62,1.193548,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784891467,88282,first_a_sqs_sent_timestamp,68,101,0.673267,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784891500,88317,first_a_sqs_sent_timestamp,85,77,1.103896,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784892448,89263,first_a_sqs_sent_timestamp,73,79,0.924051,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784892475,89292,first_a_sqs_sent_timestamp,55,90,0.611111,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784893449,90264,first_a_sqs_sent_timestamp,75,93,0.806452,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784893481,90298,first_a_sqs_sent_timestamp,72,86,0.837209,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784894447,91262,first_a_sqs_sent_timestamp,88,99,0.888889,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784894475,91292,first_a_sqs_sent_timestamp,87,87,1.000000,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784895449,92264,first_a_sqs_sent_timestamp,79,83,0.951807,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784895477,92294,first_a_sqs_sent_timestamp,82,69,1.188406,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784896449,93264,first_a_sqs_sent_timestamp,86,91,0.945055,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784896483,93300,first_a_sqs_sent_timestamp,85,99,0.858586,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784897448,94263,first_a_sqs_sent_timestamp,85,93,0.913978,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784897541,94358,first_a_sqs_sent_timestamp,68,87,0.781609,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784898447,95262,first_a_sqs_sent_timestamp,86,95,0.905263,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784898477,95294,first_a_sqs_sent_timestamp,70,76,0.921053,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784899446,96261,first_a_sqs_sent_timestamp,78,94,0.829787,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784899473,96290,first_a_sqs_sent_timestamp,85,69,1.231884,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784900473,97288,first_a_sqs_sent_timestamp,66,92,0.717391,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784900500,97317,first_a_sqs_sent_timestamp,83,82,1.012195,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784901473,98288,first_a_sqs_sent_timestamp,82,97,0.845361,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784901501,98318,first_a_sqs_sent_timestamp,85,83,1.024096,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784902457,99272,first_a_sqs_sent_timestamp,53,96,0.552083,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784902491,99308,first_a_sqs_sent_timestamp,89,86,1.034884,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784903447,100262,first_a_sqs_sent_timestamp,85,93,0.913978,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784903474,100291,first_a_sqs_sent_timestamp,76,98,0.775510,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784904447,101262,first_a_sqs_sent_timestamp,72,67,1.074627,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784904472,101289,first_a_sqs_sent_timestamp,63,81,0.777778,true,true,true,ok
reaction-20260711T154617.431287445Z,baseline-c100,1783784905447,102262,first_a_sqs_sent_timestamp,75,97,0.773196,true,true,true,ok
reaction-20260711T154617.431287445Z,fair-c100,1783784905479,102296,first_a_sqs_sent_timestamp,90,84,1.071429,true,true,true,ok
