experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:10.484768331Z,1783784830484,29736,92,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:11.449826194Z,1783784831449,29679,73,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:11.479934625Z,1783784831479,29501,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:12.450201851Z,1783784832450,29240,89,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:12.481967603Z,1783784832481,29449,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:13.449216893Z,1783784833449,29290,101,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:13.480975229Z,1783784833480,29269,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:14.448776603Z,1783784834448,29170,81,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:14.476748285Z,1783784834476,29188,51,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:15.467001748Z,1783784835467,29043,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:15.498753529Z,1783784835498,29214,67,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:16.451110656Z,1783784836451,29172,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:16.478780831Z,1783784836478,29081,97,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:17.471172126Z,1783784837471,29100,94,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:17.500474906Z,1783784837500,29192,61,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:18.449234024Z,1783784838449,29367,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:18.477667105Z,1783784838477,29125,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:19.467186732Z,1783784839467,28909,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:19.494548921Z,1783784839494,29361,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:20.467839493Z,1783784840467,28871,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:20.495877111Z,1783784840495,29159,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:21.467672606Z,1783784841467,29043,76,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:21.497411908Z,1783784841497,28916,92,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:22.449545432Z,1783784842449,28871,88,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:22.480274706Z,1783784842480,28915,88,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:23.447596534Z,1783784843447,29218,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:23.474128273Z,1783784843474,28897,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:24.450037685Z,1783784844450,29240,97,ok,
