experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:16.242218708Z,1783693096242,29794,66,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:17.215521462Z,1783693097215,24911,59,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:17.243114489Z,1783693097243,13145,31,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:18.21984658Z,1783693098219,14914,44,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:18.249216413Z,1783693098249,21599,54,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:19.218086859Z,1783693099218,25495,57,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:19.248235442Z,1783693099248,29736,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:20.217262082Z,1783693100217,18339,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:20.247559646Z,1783693100247,28124,71,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:21.257076658Z,1783693101257,29705,79,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:21.285185188Z,1783693101285,0,0,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:22.215963389Z,1783693102215,27785,69,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:22.243492097Z,1783693102243,29665,105,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:23.218178413Z,1783693103218,29676,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:23.247257715Z,1783693103247,28103,69,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:24.213784666Z,1783693104213,18956,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:24.242164028Z,1783693104242,29634,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:25.217497501Z,1783693105217,29604,81,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:25.244939325Z,1783693105244,29699,82,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:26.221640932Z,1783693106221,29529,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:26.252552311Z,1783693106252,29576,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:27.216879586Z,1783693107216,29484,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:27.245393417Z,1783693107245,25731,80,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:28.215185513Z,1783693108215,29563,103,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:28.24234956Z,1783693108242,29700,67,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:29.216028683Z,1783693109216,29459,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:29.24235847Z,1783693109242,29368,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:30.215080703Z,1783693110215,29503,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:30.240430545Z,1783693110240,29522,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:31.2136704Z,1783693111213,29736,72,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:31.240190561Z,1783693111240,29568,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:32.215470028Z,1783693112215,29510,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:32.243371293Z,1783693112243,29387,98,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:33.214346412Z,1783693113214,29558,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:33.240873589Z,1783693113240,29360,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:34.214248592Z,1783693114214,29338,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:34.243294225Z,1783693114243,29432,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:35.218174239Z,1783693115218,29445,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:35.245834162Z,1783693115245,29380,101,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:36.21505323Z,1783693116215,29169,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:36.243376179Z,1783693116243,29233,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:37.22305743Z,1783693117223,29327,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:37.251312648Z,1783693117251,29507,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:38.217797874Z,1783693118217,29301,101,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:38.245306897Z,1783693118245,29095,82,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:39.215669443Z,1783693119215,29397,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:39.296648799Z,1783693119296,29366,78,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:40.213562845Z,1783693120213,29240,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:40.240489435Z,1783693120240,29064,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:41.217371189Z,1783693121217,29139,108,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:41.250369457Z,1783693121250,29146,97,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:42.213986342Z,1783693122213,29011,100,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:42.245355571Z,1783693122245,29295,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:43.216435277Z,1783693123216,28954,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:43.248267293Z,1783693123248,29132,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:44.218198189Z,1783693124218,29028,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:44.248104276Z,1783693124248,28978,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:45.219496876Z,1783693125219,28984,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:45.247877261Z,1783693125247,28918,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:46.215341961Z,1783693126215,29055,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:46.240481906Z,1783693126240,28864,106,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:47.217942433Z,1783693127217,29198,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:47.245352416Z,1783693127245,29000,66,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:48.21353725Z,1783693128213,28817,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:48.240838223Z,1783693128240,28791,115,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:49.225049234Z,1783693129225,28873,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:49.251318954Z,1783693129251,28883,80,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:50.23841373Z,1783693130238,28759,107,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:50.269227571Z,1783693130269,29111,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:51.214364448Z,1783693131214,28782,110,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:51.243323179Z,1783693131243,28887,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:52.217231535Z,1783693132217,28737,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:52.244703115Z,1783693132244,28549,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:53.216699307Z,1783693133216,28604,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:53.245281724Z,1783693133245,28818,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:54.214319531Z,1783693134214,28775,81,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:54.241729366Z,1783693134241,28627,105,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:55.217158561Z,1783693135217,28612,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:55.244289839Z,1783693135244,28591,101,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:56.216366324Z,1783693136216,28573,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:56.244815547Z,1783693136244,28755,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:57.215194884Z,1783693137215,28604,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:57.244127054Z,1783693137244,28529,93,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:58.21584783Z,1783693138215,28718,67,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:58.244388806Z,1783693138244,28470,77,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:59.217295932Z,1783693139217,28794,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:59.245939449Z,1783693139245,28471,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:00.227497148Z,1783693140227,28424,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:00.255134432Z,1783693140255,28431,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:01.215783255Z,1783693141215,28475,78,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:01.247291764Z,1783693141247,28431,75,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:02.215796433Z,1783693142215,28601,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:02.245487998Z,1783693142245,28340,108,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:03.215723216Z,1783693143215,28502,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:03.242924245Z,1783693143242,28565,79,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:04.215474557Z,1783693144215,28379,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:04.242452466Z,1783693144242,28468,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:05.216009835Z,1783693145216,28290,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:05.244499324Z,1783693145244,28311,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:06.217701831Z,1783693146217,28624,87,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:06.246279003Z,1783693146246,28272,102,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:07.215487724Z,1783693147215,28106,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:07.245607197Z,1783693147245,28290,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:08.21648289Z,1783693148216,28166,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:08.242883434Z,1783693148242,28074,110,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:09.218022563Z,1783693149218,28230,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:09.245988966Z,1783693149245,28165,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:10.215768174Z,1783693150215,28234,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:10.24389421Z,1783693150243,28125,68,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:11.216137728Z,1783693151216,28154,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:11.2441424Z,1783693151244,28038,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:12.215647829Z,1783693152215,28083,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:12.242867986Z,1783693152242,28121,72,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:13.214523795Z,1783693153214,28157,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:13.241680848Z,1783693153241,27927,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:14.217107629Z,1783693154217,27908,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:14.246769331Z,1783693154246,27902,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:15.21671742Z,1783693155216,27954,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:15.243862753Z,1783693155243,28051,84,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:16.21637506Z,1783693156216,27997,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:16.24728877Z,1783693156247,28227,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:17.21828098Z,1783693157218,27866,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:17.250816931Z,1783693157250,28004,69,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:18.220212625Z,1783693158220,27783,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:18.250105995Z,1783693158250,28005,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:19.221124212Z,1783693159221,28043,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:19.252165012Z,1783693159252,28045,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:20.215483481Z,1783693160215,27747,107,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:20.244747517Z,1783693160244,27739,95,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:21.213857473Z,1783693161213,27667,106,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:21.24455324Z,1783693161244,27820,96,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:22.227269068Z,1783693162227,27759,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:22.275214693Z,1783693162275,27926,84,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:23.219207932Z,1783693163219,27532,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:23.249627975Z,1783693163249,27626,100,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:24.216911218Z,1783693164216,27546,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:24.244138053Z,1783693164244,27552,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:25.222367878Z,1783693165222,27797,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:25.252892324Z,1783693165252,27537,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:26.225397314Z,1783693166225,27617,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:26.253086665Z,1783693166253,27493,78,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:27.22542828Z,1783693167225,27571,76,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:27.251907127Z,1783693167251,27540,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:28.215282025Z,1783693168215,27548,79,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:28.242086525Z,1783693168242,27484,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:29.220891631Z,1783693169220,27464,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:29.249127261Z,1783693169249,27370,75,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:30.217098175Z,1783693170217,27393,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:30.24572017Z,1783693170245,27782,97,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:31.229639177Z,1783693171229,27466,82,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:31.25862179Z,1783693171258,27333,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:32.215475571Z,1783693172215,27373,54,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:32.243808353Z,1783693172243,27488,82,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:33.216622857Z,1783693173216,27368,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:33.243474359Z,1783693173243,27401,77,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:34.2164003Z,1783693174216,27393,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:34.244497207Z,1783693174244,27424,102,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:35.219918132Z,1783693175219,27283,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:35.249823776Z,1783693175249,27317,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:36.215239751Z,1783693176215,27438,87,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:36.24367328Z,1783693176243,27321,90,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:37.216729064Z,1783693177216,27398,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:37.244058417Z,1783693177244,27300,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:38.217169015Z,1783693178217,27110,101,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:38.245759145Z,1783693178245,27456,71,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:39.215364408Z,1783693179215,27212,73,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:39.241809092Z,1783693179241,26992,97,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:40.218253473Z,1783693180218,27031,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:40.247449067Z,1783693180247,27157,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:41.216120342Z,1783693181216,27093,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:41.245132546Z,1783693181245,27085,75,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:42.215974732Z,1783693182215,26933,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:42.244231747Z,1783693182244,27074,103,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:43.224873582Z,1783693183224,27226,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:43.256065683Z,1783693183256,26940,78,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:44.221896534Z,1783693184221,27340,107,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:44.250354634Z,1783693184250,26915,96,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:45.217722755Z,1783693185217,26933,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:45.244286743Z,1783693185244,26831,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:46.227913938Z,1783693186227,27135,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:46.255005794Z,1783693186255,26948,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:47.21635937Z,1783693187216,26753,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:47.245984427Z,1783693187245,26950,90,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:48.215218559Z,1783693188215,26987,87,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:48.243344549Z,1783693188243,27104,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:49.214999121Z,1783693189214,27168,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:49.243725308Z,1783693189243,26745,71,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:50.219573459Z,1783693190219,26687,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:50.247927953Z,1783693190247,26674,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:51.217141064Z,1783693191217,26775,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:51.246082119Z,1783693191246,26641,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:52.216599295Z,1783693192216,26734,93,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:52.245141443Z,1783693192245,26697,80,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:53.216553963Z,1783693193216,26753,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:53.24540486Z,1783693193245,26558,103,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:54.216221397Z,1783693194216,26642,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:54.247020275Z,1783693194247,26548,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:55.21518073Z,1783693195215,26515,100,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:55.243556261Z,1783693195243,26576,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:56.215413117Z,1783693196215,26477,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:56.242452317Z,1783693196242,26591,103,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:57.21610832Z,1783693197216,26477,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:57.247672933Z,1783693197247,26366,83,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:58.220631105Z,1783693198220,26417,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:58.249574707Z,1783693198249,26735,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:59.21597925Z,1783693199215,26445,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:59.242070427Z,1783693199242,26366,83,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:00.217663082Z,1783693200217,26550,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:00.24677619Z,1783693200246,26462,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:01.217120576Z,1783693201217,26552,82,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:01.244740826Z,1783693201244,26860,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:02.219778472Z,1783693202219,26578,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:02.247860192Z,1783693202247,26276,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:03.216609092Z,1783693203216,26317,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:03.246228712Z,1783693203246,26762,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:04.21677093Z,1783693204216,26336,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:04.244506355Z,1783693204244,26240,101,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:05.216332252Z,1783693205216,26181,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:20:05.245036577Z,1783693205245,26257,84,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:20:06.215404352Z,1783693206215,26357,85,ok,
