experiment_id,scenario,sampled_at,sampled_at_ms,elapsed_ms,elapsed_source,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:28.215Z,1783693108215,21822,first_a_sqs_sent_timestamp,29563,103,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:28.242Z,1783693108242,21947,first_a_sqs_sent_timestamp,29700,67,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:29.216Z,1783693109216,22823,first_a_sqs_sent_timestamp,29459,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:29.242Z,1783693109242,22947,first_a_sqs_sent_timestamp,29368,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:30.215Z,1783693110215,23822,first_a_sqs_sent_timestamp,29503,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:30.24Z,1783693110240,23945,first_a_sqs_sent_timestamp,29522,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:31.213Z,1783693111213,24820,first_a_sqs_sent_timestamp,29736,72,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:31.24Z,1783693111240,24945,first_a_sqs_sent_timestamp,29568,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:32.215Z,1783693112215,25822,first_a_sqs_sent_timestamp,29510,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:32.243Z,1783693112243,25948,first_a_sqs_sent_timestamp,29387,98,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:33.214Z,1783693113214,26821,first_a_sqs_sent_timestamp,29558,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:33.24Z,1783693113240,26945,first_a_sqs_sent_timestamp,29360,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:34.214Z,1783693114214,27821,first_a_sqs_sent_timestamp,29338,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:34.243Z,1783693114243,27948,first_a_sqs_sent_timestamp,29432,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:35.218Z,1783693115218,28825,first_a_sqs_sent_timestamp,29445,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:35.245Z,1783693115245,28950,first_a_sqs_sent_timestamp,29380,101,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:36.215Z,1783693116215,29822,first_a_sqs_sent_timestamp,29169,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:36.243Z,1783693116243,29948,first_a_sqs_sent_timestamp,29233,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:37.223Z,1783693117223,30830,first_a_sqs_sent_timestamp,29327,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:37.251Z,1783693117251,30956,first_a_sqs_sent_timestamp,29507,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:38.217Z,1783693118217,31824,first_a_sqs_sent_timestamp,29301,101,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:38.245Z,1783693118245,31950,first_a_sqs_sent_timestamp,29095,82,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:39.215Z,1783693119215,32822,first_a_sqs_sent_timestamp,29397,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:39.296Z,1783693119296,33001,first_a_sqs_sent_timestamp,29366,78,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:40.213Z,1783693120213,33820,first_a_sqs_sent_timestamp,29240,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:40.24Z,1783693120240,33945,first_a_sqs_sent_timestamp,29064,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:41.217Z,1783693121217,34824,first_a_sqs_sent_timestamp,29139,108,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:41.25Z,1783693121250,34955,first_a_sqs_sent_timestamp,29146,97,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:42.213Z,1783693122213,35820,first_a_sqs_sent_timestamp,29011,100,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:42.245Z,1783693122245,35950,first_a_sqs_sent_timestamp,29295,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:43.216Z,1783693123216,36823,first_a_sqs_sent_timestamp,28954,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:43.248Z,1783693123248,36953,first_a_sqs_sent_timestamp,29132,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:44.218Z,1783693124218,37825,first_a_sqs_sent_timestamp,29028,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:44.248Z,1783693124248,37953,first_a_sqs_sent_timestamp,28978,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:45.219Z,1783693125219,38826,first_a_sqs_sent_timestamp,28984,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:45.247Z,1783693125247,38952,first_a_sqs_sent_timestamp,28918,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:46.215Z,1783693126215,39822,first_a_sqs_sent_timestamp,29055,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:46.24Z,1783693126240,39945,first_a_sqs_sent_timestamp,28864,106,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:47.217Z,1783693127217,40824,first_a_sqs_sent_timestamp,29198,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:47.245Z,1783693127245,40950,first_a_sqs_sent_timestamp,29000,66,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:48.213Z,1783693128213,41820,first_a_sqs_sent_timestamp,28817,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:48.24Z,1783693128240,41945,first_a_sqs_sent_timestamp,28791,115,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:49.225Z,1783693129225,42832,first_a_sqs_sent_timestamp,28873,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:49.251Z,1783693129251,42956,first_a_sqs_sent_timestamp,28883,80,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:50.238Z,1783693130238,43845,first_a_sqs_sent_timestamp,28759,107,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:50.269Z,1783693130269,43974,first_a_sqs_sent_timestamp,29111,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:51.214Z,1783693131214,44821,first_a_sqs_sent_timestamp,28782,110,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:51.243Z,1783693131243,44948,first_a_sqs_sent_timestamp,28887,81,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:52.217Z,1783693132217,45824,first_a_sqs_sent_timestamp,28737,89,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:52.244Z,1783693132244,45949,first_a_sqs_sent_timestamp,28549,92,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:53.216Z,1783693133216,46823,first_a_sqs_sent_timestamp,28604,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:53.245Z,1783693133245,46950,first_a_sqs_sent_timestamp,28818,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:54.214Z,1783693134214,47821,first_a_sqs_sent_timestamp,28775,81,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:54.241Z,1783693134241,47946,first_a_sqs_sent_timestamp,28627,105,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:55.217Z,1783693135217,48824,first_a_sqs_sent_timestamp,28612,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:55.244Z,1783693135244,48949,first_a_sqs_sent_timestamp,28591,101,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:56.216Z,1783693136216,49823,first_a_sqs_sent_timestamp,28573,99,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:56.244Z,1783693136244,49949,first_a_sqs_sent_timestamp,28755,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:57.215Z,1783693137215,50822,first_a_sqs_sent_timestamp,28604,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:57.244Z,1783693137244,50949,first_a_sqs_sent_timestamp,28529,93,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:58.215Z,1783693138215,51822,first_a_sqs_sent_timestamp,28718,67,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:58.244Z,1783693138244,51949,first_a_sqs_sent_timestamp,28470,77,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:18:59.217Z,1783693139217,52824,first_a_sqs_sent_timestamp,28794,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:18:59.245Z,1783693139245,52950,first_a_sqs_sent_timestamp,28471,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:00.227Z,1783693140227,53834,first_a_sqs_sent_timestamp,28424,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:00.255Z,1783693140255,53960,first_a_sqs_sent_timestamp,28431,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:01.215Z,1783693141215,54822,first_a_sqs_sent_timestamp,28475,78,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:01.247Z,1783693141247,54952,first_a_sqs_sent_timestamp,28431,75,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:02.215Z,1783693142215,55822,first_a_sqs_sent_timestamp,28601,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:02.245Z,1783693142245,55950,first_a_sqs_sent_timestamp,28340,108,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:03.215Z,1783693143215,56822,first_a_sqs_sent_timestamp,28502,80,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:03.242Z,1783693143242,56947,first_a_sqs_sent_timestamp,28565,79,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:04.215Z,1783693144215,57822,first_a_sqs_sent_timestamp,28379,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:04.242Z,1783693144242,57947,first_a_sqs_sent_timestamp,28468,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:05.216Z,1783693145216,58823,first_a_sqs_sent_timestamp,28290,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:05.244Z,1783693145244,58949,first_a_sqs_sent_timestamp,28311,87,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:06.217Z,1783693146217,59824,first_a_sqs_sent_timestamp,28624,87,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:06.246Z,1783693146246,59951,first_a_sqs_sent_timestamp,28272,102,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:07.215Z,1783693147215,60822,first_a_sqs_sent_timestamp,28106,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:07.245Z,1783693147245,60950,first_a_sqs_sent_timestamp,28290,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:08.216Z,1783693148216,61823,first_a_sqs_sent_timestamp,28166,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:08.242Z,1783693148242,61947,first_a_sqs_sent_timestamp,28074,110,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:09.218Z,1783693149218,62825,first_a_sqs_sent_timestamp,28230,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:09.245Z,1783693149245,62950,first_a_sqs_sent_timestamp,28165,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:10.215Z,1783693150215,63822,first_a_sqs_sent_timestamp,28234,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:10.243Z,1783693150243,63948,first_a_sqs_sent_timestamp,28125,68,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:11.216Z,1783693151216,64823,first_a_sqs_sent_timestamp,28154,94,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:11.244Z,1783693151244,64949,first_a_sqs_sent_timestamp,28038,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:12.215Z,1783693152215,65822,first_a_sqs_sent_timestamp,28083,90,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:12.242Z,1783693152242,65947,first_a_sqs_sent_timestamp,28121,72,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:13.214Z,1783693153214,66821,first_a_sqs_sent_timestamp,28157,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:13.241Z,1783693153241,66946,first_a_sqs_sent_timestamp,27927,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:14.217Z,1783693154217,67824,first_a_sqs_sent_timestamp,27908,95,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:14.246Z,1783693154246,67951,first_a_sqs_sent_timestamp,27902,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:15.216Z,1783693155216,68823,first_a_sqs_sent_timestamp,27954,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:15.243Z,1783693155243,68948,first_a_sqs_sent_timestamp,28051,84,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:16.216Z,1783693156216,69823,first_a_sqs_sent_timestamp,27997,96,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:16.247Z,1783693156247,69952,first_a_sqs_sent_timestamp,28227,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:17.218Z,1783693157218,70825,first_a_sqs_sent_timestamp,27866,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:17.25Z,1783693157250,70955,first_a_sqs_sent_timestamp,28004,69,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:18.22Z,1783693158220,71827,first_a_sqs_sent_timestamp,27783,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:18.25Z,1783693158250,71955,first_a_sqs_sent_timestamp,28005,89,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:19.221Z,1783693159221,72828,first_a_sqs_sent_timestamp,28043,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:19.252Z,1783693159252,72957,first_a_sqs_sent_timestamp,28045,88,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:20.215Z,1783693160215,73822,first_a_sqs_sent_timestamp,27747,107,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:20.244Z,1783693160244,73949,first_a_sqs_sent_timestamp,27739,95,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:21.213Z,1783693161213,74820,first_a_sqs_sent_timestamp,27667,106,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:21.244Z,1783693161244,74949,first_a_sqs_sent_timestamp,27820,96,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:22.227Z,1783693162227,75834,first_a_sqs_sent_timestamp,27759,83,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:22.275Z,1783693162275,75980,first_a_sqs_sent_timestamp,27926,84,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:23.219Z,1783693163219,76826,first_a_sqs_sent_timestamp,27532,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:23.249Z,1783693163249,76954,first_a_sqs_sent_timestamp,27626,100,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:24.216Z,1783693164216,77823,first_a_sqs_sent_timestamp,27546,91,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:24.244Z,1783693164244,77949,first_a_sqs_sent_timestamp,27552,86,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:25.222Z,1783693165222,78829,first_a_sqs_sent_timestamp,27797,85,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:25.252Z,1783693165252,78957,first_a_sqs_sent_timestamp,27537,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:26.225Z,1783693166225,79832,first_a_sqs_sent_timestamp,27617,92,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:26.253Z,1783693166253,79958,first_a_sqs_sent_timestamp,27493,78,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:27.225Z,1783693167225,80832,first_a_sqs_sent_timestamp,27571,76,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:27.251Z,1783693167251,80956,first_a_sqs_sent_timestamp,27540,94,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:28.215Z,1783693168215,81822,first_a_sqs_sent_timestamp,27548,79,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:28.242Z,1783693168242,81947,first_a_sqs_sent_timestamp,27484,85,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:29.22Z,1783693169220,82827,first_a_sqs_sent_timestamp,27464,88,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:29.249Z,1783693169249,82954,first_a_sqs_sent_timestamp,27370,75,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:30.217Z,1783693170217,83824,first_a_sqs_sent_timestamp,27393,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:30.245Z,1783693170245,83950,first_a_sqs_sent_timestamp,27782,97,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:31.229Z,1783693171229,84836,first_a_sqs_sent_timestamp,27466,82,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:31.258Z,1783693171258,84963,first_a_sqs_sent_timestamp,27333,76,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:32.215Z,1783693172215,85822,first_a_sqs_sent_timestamp,27373,54,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:32.243Z,1783693172243,85948,first_a_sqs_sent_timestamp,27488,82,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:33.216Z,1783693173216,86823,first_a_sqs_sent_timestamp,27368,84,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:33.243Z,1783693173243,86948,first_a_sqs_sent_timestamp,27401,77,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:34.216Z,1783693174216,87823,first_a_sqs_sent_timestamp,27393,77,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:34.244Z,1783693174244,87949,first_a_sqs_sent_timestamp,27424,102,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:35.219Z,1783693175219,88826,first_a_sqs_sent_timestamp,27283,86,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:35.249Z,1783693175249,88954,first_a_sqs_sent_timestamp,27317,73,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:36.215Z,1783693176215,89822,first_a_sqs_sent_timestamp,27438,87,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:36.243Z,1783693176243,89948,first_a_sqs_sent_timestamp,27321,90,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:37.216Z,1783693177216,90823,first_a_sqs_sent_timestamp,27398,98,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:37.244Z,1783693177244,90949,first_a_sqs_sent_timestamp,27300,91,ok,
reaction-20260710T141732.186490574Z,baseline-c100,2026-07-10T14:19:38.217Z,1783693178217,91824,first_a_sqs_sent_timestamp,27110,101,ok,
reaction-20260710T141732.186490574Z,fair-c100,2026-07-10T14:19:38.245Z,1783693178245,91950,first_a_sqs_sent_timestamp,27456,71,ok,
