experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:02.78097086Z,1783678562780,4302,81,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:02.809421203Z,1783678562809,4233,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:03.781889649Z,1783678563781,4740,107,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:03.808518011Z,1783678563808,4076,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:04.78161909Z,1783678564781,4118,93,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:04.810075818Z,1783678564810,4153,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:05.783215298Z,1783678565783,4038,93,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:05.809327701Z,1783678565809,3997,94,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:06.780682918Z,1783678566780,4254,73,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:06.807023507Z,1783678566807,4102,94,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:07.783059465Z,1783678567783,4038,93,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:07.810130005Z,1783678567810,4667,108,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:08.781888471Z,1783678568781,3859,100,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:08.807812277Z,1783678568807,3998,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:09.783825957Z,1783678569783,3859,91,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:09.812691682Z,1783678569812,4153,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:10.786470315Z,1783678570786,4000,61,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:10.813524126Z,1783678570813,3844,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:11.782954933Z,1783678571782,4036,84,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:11.80957868Z,1783678571809,4074,86,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:12.7828542Z,1783678572782,3859,91,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:12.808779694Z,1783678572808,3754,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:13.782357109Z,1783678573782,3687,81,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:13.810446194Z,1783678573810,3658,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:14.787355682Z,1783678574787,3649,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:14.820000696Z,1783678574820,3845,88,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:15.780831496Z,1783678575780,3594,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:15.806706045Z,1783678575806,3659,109,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:16.7815105Z,1783678576781,3468,81,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:16.808192664Z,1783678576808,3756,90,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:17.784552806Z,1783678577784,3649,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:17.809765897Z,1783678577809,3657,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:18.783746375Z,1783678578783,3687,90,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:18.810345219Z,1783678578810,3754,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:19.798288371Z,1783678579798,3594,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:19.833720298Z,1783678579833,3404,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:20.781059504Z,1783678580781,3650,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:20.807166115Z,1783678580807,3310,106,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:21.782683625Z,1783678581782,3259,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:21.808337609Z,1783678581808,3374,77,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:22.783470073Z,1783678582783,3259,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:22.81093832Z,1783678582810,3658,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:23.783492632Z,1783678583783,3468,81,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:23.810728065Z,1783678583810,3404,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:24.780841389Z,1783678584780,3276,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:24.807774614Z,1783678584807,3204,79,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:25.783233956Z,1783678585783,3181,89,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:25.809814926Z,1783678585809,3310,94,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:26.781754932Z,1783678586781,3259,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:26.80669303Z,1783678586806,3138,90,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:27.782529611Z,1783678587782,3276,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:27.811356059Z,1783678587811,3374,77,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:28.781565486Z,1783678588781,2980,87,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:28.806356553Z,1783678588806,3066,76,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:29.782485794Z,1783678589782,2943,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:29.809021791Z,1783678589809,3058,78,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:30.782811238Z,1783678590782,2980,87,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:30.809025832Z,1783678590809,3058,78,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:31.782880651Z,1783678591782,3124,69,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:31.810900657Z,1783678591810,2969,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:32.78304911Z,1783678592783,3115,70,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:32.812448428Z,1783678592812,3204,79,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:33.782101507Z,1783678593782,2943,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:33.808962578Z,1783678593808,2746,100,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:34.784029269Z,1783678594784,2980,87,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:34.810267609Z,1783678594810,2728,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:35.783322806Z,1783678595783,2678,97,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:35.809620772Z,1783678595809,2728,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:36.782185091Z,1783678596782,2732,57,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:36.808708131Z,1783678596808,2972,95,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:37.781768238Z,1783678597781,2641,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:37.808186134Z,1783678597808,2969,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:38.782792504Z,1783678598782,2732,57,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:38.808790427Z,1783678598808,2536,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:39.782931585Z,1783678599782,2772,84,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:39.809430317Z,1783678599809,2536,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:40.781713383Z,1783678600781,2678,97,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:40.915777897Z,1783678600915,2746,100,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:41.782372998Z,1783678601782,2681,97,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:41.808946678Z,1783678601808,2728,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:42.782747536Z,1783678602782,2462,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:42.809401645Z,1783678602809,2367,85,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:43.781422145Z,1783678603781,2329,85,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:43.818487995Z,1783678603818,2812,80,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:44.781867562Z,1783678604781,2412,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:44.808645809Z,1783678604808,2266,101,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:45.785920399Z,1783678605785,2462,94,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:45.813640171Z,1783678605813,2574,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:46.783460128Z,1783678606783,2156,95,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:46.809466918Z,1783678606809,2367,85,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:47.790997539Z,1783678607790,2372,90,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:47.818390172Z,1783678607818,2274,93,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:48.787028151Z,1783678608787,2074,82,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:48.817940575Z,1783678608817,2185,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:49.783955938Z,1783678609783,2074,82,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:49.811917554Z,1783678609811,2185,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:50.781468358Z,1783678610781,2152,97,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:50.809366485Z,1783678610809,2185,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:51.785536173Z,1783678611785,1987,84,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:51.816545594Z,1783678611816,2101,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:52.780255126Z,1783678612780,2156,95,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:52.807496935Z,1783678612807,1898,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:53.786390852Z,1783678613786,2329,85,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:53.814898989Z,1783678613814,2023,79,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:54.781414221Z,1783678614781,2412,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:54.808230149Z,1783678614808,2023,79,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:55.785792393Z,1783678615785,1837,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:55.814120707Z,1783678615814,2185,87,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:56.782202959Z,1783678616782,2152,97,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:56.807752529Z,1783678616807,1759,97,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:57.780274813Z,1783678617780,1797,100,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:57.807980046Z,1783678617807,2101,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:58.783972134Z,1783678618783,1610,90,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:58.818667455Z,1783678618818,2191,86,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:16:59.788036015Z,1783678619788,1750,89,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:16:59.821485828Z,1783678619821,1759,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:00.782629439Z,1783678620782,1610,90,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:00.809181396Z,1783678620809,1646,74,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:01.784098525Z,1783678621784,1610,90,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:01.816897754Z,1783678621816,1759,98,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:02.782720657Z,1783678622782,1837,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:02.809525723Z,1783678622809,1664,95,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:03.783550043Z,1783678623783,1414,85,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:03.81808308Z,1783678623818,1759,97,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:04.782848626Z,1783678624782,1531,86,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:04.814728639Z,1783678624814,1664,95,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:05.79062576Z,1783678625790,1531,86,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:05.81738958Z,1783678625817,1646,74,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:06.781083216Z,1783678626781,1797,100,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:06.810740266Z,1783678626810,1574,90,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:07.783206979Z,1783678627783,1287,85,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:07.967698627Z,1783678627967,1275,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:08.782201187Z,1783678628782,1173,98,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:08.810209455Z,1783678628810,1274,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:09.783556425Z,1783678629783,1363,82,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:09.810164566Z,1783678629810,1316,96,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:10.783568871Z,1783678630783,1223,95,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:10.811119642Z,1783678630811,1274,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:11.783253302Z,1783678631783,1310,82,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:11.810125054Z,1783678631810,1316,96,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:12.784419678Z,1783678632784,1103,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:12.811765408Z,1783678632811,1410,84,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:13.783032999Z,1783678633783,1223,95,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:13.810690883Z,1783678633810,1227,79,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:14.783144031Z,1783678634783,1173,98,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:14.814026487Z,1783678634814,1358,100,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:15.783445369Z,1783678635783,1009,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:15.810902721Z,1783678635810,938,86,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:16.782599354Z,1783678636782,1103,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:16.809146901Z,1783678636809,1021,91,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:17.785303256Z,1783678637785,871,88,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:17.812582587Z,1783678637812,1054,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:18.784150706Z,1783678638784,871,88,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:18.814090011Z,1783678638814,1021,91,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:19.783007911Z,1783678639783,668,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:19.813948861Z,1783678639813,744,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:20.781855475Z,1783678640781,668,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:20.808337501Z,1783678640808,667,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:21.786488454Z,1783678641786,792,79,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:21.816550862Z,1783678641816,667,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:22.785608915Z,1783678642785,871,88,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:22.813890094Z,1783678642813,744,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:23.783722514Z,1783678643783,515,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:23.813154661Z,1783678643813,703,80,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:24.782249102Z,1783678644782,480,81,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:24.810486961Z,1783678644810,624,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:25.782892538Z,1783678645782,558,93,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:25.810690463Z,1783678645810,624,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:26.784249301Z,1783678646784,668,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:26.81165102Z,1783678646811,667,89,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:27.783071405Z,1783678647783,515,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:27.812264051Z,1783678647812,954,100,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:28.783456548Z,1783678648783,515,92,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:28.809742517Z,1783678648809,343,100,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:29.78512178Z,1783678649785,1414,85,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:29.813895072Z,1783678649813,744,99,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:30.78207227Z,1783678650782,255,78,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:30.808708225Z,1783678650808,538,71,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:31.782450548Z,1783678651782,332,87,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:31.811173101Z,1783678651811,624,92,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:32.784848512Z,1783678652784,255,78,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:32.815799751Z,1783678652815,703,80,ok,
reaction-20260710T101503.756019711Z,baseline-c100,2026-07-10T10:17:33.788102251Z,1783678653788,213,96,ok,
reaction-20260710T101503.756019711Z,fair-c100,2026-07-10T10:17:33.813972553Z,1783678653813,245,99,ok,
