experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:54.167852854Z,1783798434167,4830,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:54.196523051Z,1783798434196,4860,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:55.206529515Z,1783798435206,4862,20,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:55.235678496Z,1783798435235,4857,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:56.174648135Z,1783798436174,4845,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:56.203670648Z,1783798436203,4808,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:57.166993776Z,1783798437166,4841,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:57.203646736Z,1783798437203,4822,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:58.167807973Z,1783798438167,4853,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:58.200239015Z,1783798438200,4841,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:33:59.172667959Z,1783798439172,4806,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:33:59.20913703Z,1783798439209,4847,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:00.166176667Z,1783798440166,4818,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:00.195898393Z,1783798440195,4787,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:01.165934408Z,1783798441165,4840,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:01.195809469Z,1783798441195,4814,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:02.165855627Z,1783798442165,4817,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:02.198571431Z,1783798442198,4771,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:03.167711468Z,1783798443167,4785,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:03.197472589Z,1783798443197,4822,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:04.171680783Z,1783798444171,4785,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:04.200603992Z,1783798444200,4770,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:05.165100692Z,1783798445165,4785,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:05.196569129Z,1783798445196,4781,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:06.167045732Z,1783798446167,4765,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:06.20742825Z,1783798446207,4876,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:07.169594903Z,1783798447169,4783,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:07.198813567Z,1783798447198,4809,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:08.168899544Z,1783798448168,4785,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:08.20361552Z,1783798448203,4733,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:09.173792829Z,1783798449173,4807,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:09.208570706Z,1783798449208,4788,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:10.168408002Z,1783798450168,4747,20,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:10.196490963Z,1783798450196,4770,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:11.173797725Z,1783798451173,4717,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:11.203455694Z,1783798451203,4723,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:12.174766162Z,1783798452174,4717,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:12.208521448Z,1783798452208,4754,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:13.173682772Z,1783798453173,4763,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:13.205383576Z,1783798453205,4723,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:14.171433613Z,1783798454171,4702,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:14.211021859Z,1783798454211,4736,12,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:15.168216785Z,1783798455168,4717,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:15.200065923Z,1783798455200,4714,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:16.16773309Z,1783798456167,4746,20,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:16.200339079Z,1783798456200,4701,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:17.177797403Z,1783798457177,4688,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:17.212380228Z,1783798457212,4680,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:18.177566079Z,1783798458177,4764,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:18.209242489Z,1783798458209,4738,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:19.176303918Z,1783798459176,4676,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:19.215178951Z,1783798459215,4680,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:20.172761306Z,1783798460172,4702,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:20.20280661Z,1783798460202,4700,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:21.173474482Z,1783798461173,4677,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:21.207935561Z,1783798461207,4722,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:22.16533118Z,1783798462165,4662,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:22.194732878Z,1783798462194,4661,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:23.172757889Z,1783798463172,4663,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:23.206580249Z,1783798463206,4689,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:24.166327037Z,1783798464166,4663,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:24.197475328Z,1783798464197,4680,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:25.174027163Z,1783798465174,4732,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:25.204505883Z,1783798465204,4661,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:26.16673624Z,1783798466166,4631,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:26.204417055Z,1783798466204,4620,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:27.177869685Z,1783798467177,4718,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:27.210439776Z,1783798467210,4643,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:28.205898228Z,1783798468205,4661,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:28.244970636Z,1783798468244,4604,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:29.174890294Z,1783798469174,4616,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:29.205863679Z,1783798469205,4606,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:30.169189159Z,1783798470169,4611,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:30.200106852Z,1783798470200,4626,12,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:31.176636408Z,1783798471176,4611,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:31.206792781Z,1783798471206,4583,21,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:32.174163653Z,1783798472174,4611,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:32.216893531Z,1783798472216,4619,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:33.173682334Z,1783798473173,4612,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:33.203580123Z,1783798473203,4633,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:34.177454599Z,1783798474177,4611,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:34.21209492Z,1783798474212,4680,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:35.165321669Z,1783798475165,4632,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:35.197914383Z,1783798475197,4606,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:36.16649205Z,1783798476166,4565,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:36.193985629Z,1783798476193,4571,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:37.164547176Z,1783798477164,4664,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:37.195182149Z,1783798477195,4605,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:38.172444339Z,1783798478172,4594,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:38.206058992Z,1783798478206,4584,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:39.165504808Z,1783798479165,4550,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:39.193814376Z,1783798479193,4541,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:40.173846275Z,1783798480173,4564,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:40.20624872Z,1783798480206,4536,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:41.17239227Z,1783798481172,4546,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:41.205718007Z,1783798481205,4535,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:42.167096264Z,1783798482167,4547,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:42.201069231Z,1783798482201,4556,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:43.174203529Z,1783798483174,4547,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:43.215686395Z,1783798483215,4543,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:44.208750798Z,1783798484208,4537,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:44.258791767Z,1783798484258,4559,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:45.190445528Z,1783798485190,4538,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:45.258208672Z,1783798485258,4497,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:46.213062786Z,1783798486213,4538,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:46.267147379Z,1783798486267,4571,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:47.164095621Z,1783798487164,4617,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:47.197468859Z,1783798487197,4536,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:48.16449829Z,1783798488164,4678,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:48.192695426Z,1783798488192,4482,21,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:49.164819382Z,1783798489164,4500,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:49.193386017Z,1783798489193,4506,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:50.165530363Z,1783798490165,4497,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:50.195273118Z,1783798490195,4512,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:51.173654327Z,1783798491173,4552,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:51.211287291Z,1783798491211,4458,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:52.172840791Z,1783798492172,4500,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:52.200596504Z,1783798492200,4497,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:53.173531463Z,1783798493173,4516,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:53.246730059Z,1783798493246,4464,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:54.168569383Z,1783798494168,4573,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:54.199751819Z,1783798494199,4463,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:55.171992406Z,1783798495171,4468,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:55.200936119Z,1783798495200,4441,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:56.164243775Z,1783798496164,4456,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:56.200660393Z,1783798496200,4476,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:57.173318731Z,1783798497173,4493,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:57.204947844Z,1783798497204,4567,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:58.165375025Z,1783798498165,4457,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:58.195902524Z,1783798498195,4411,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:34:59.164630905Z,1783798499164,4434,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:34:59.199541338Z,1783798499199,4417,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:00.168267573Z,1783798500168,4435,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:00.219866854Z,1783798500219,4458,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:01.177754932Z,1783798501177,4471,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:01.211123045Z,1783798501211,4431,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:02.173935852Z,1783798502173,4453,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:02.209037986Z,1783798502209,4412,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:03.174310074Z,1783798503174,4434,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:03.205236948Z,1783798503205,4482,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:04.179243975Z,1783798504179,4397,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:04.220357716Z,1783798504220,4388,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:05.167216188Z,1783798505167,4488,18,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:05.202428042Z,1783798505202,4382,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:06.165617257Z,1783798506165,4396,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:06.204916942Z,1783798506204,4381,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:07.172467872Z,1783798507172,4407,21,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:07.199566215Z,1783798507199,4380,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:08.176442885Z,1783798508176,4397,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:08.238004799Z,1783798508238,4382,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:09.17085136Z,1783798509170,4457,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:09.203732086Z,1783798509203,4387,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:10.167731002Z,1783798510167,4361,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:10.201402782Z,1783798510201,4345,18,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:11.165716803Z,1783798511165,4362,13,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:11.195615314Z,1783798511195,4355,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:12.167099543Z,1783798512167,4395,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:12.198836972Z,1783798512198,4380,20,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:13.171269426Z,1783798513171,4361,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:13.200584362Z,1783798513200,4324,16,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:14.167345128Z,1783798514167,4344,15,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:14.202280332Z,1783798514202,4316,19,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:15.165086127Z,1783798515165,4343,16,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:15.195450886Z,1783798515195,4417,22,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:16.175082879Z,1783798516175,4383,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:16.20950492Z,1783798516209,4345,14,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:17.171240506Z,1783798517171,4343,17,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:17.205696059Z,1783798517205,4291,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:18.166519921Z,1783798518166,4371,14,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:18.197649343Z,1783798518197,4326,15,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:19.164519329Z,1783798519164,4316,19,ok,
low-concurrency-20260711T193136.540788972Z,fair-c20,2026-07-11T19:35:19.191382776Z,1783798519191,4290,17,ok,
low-concurrency-20260711T193136.540788972Z,baseline-c20,2026-07-11T19:35:20.167738361Z,1783798520167,4316,20,ok,
